property_category,property_type,district,price,area,price_per_sqm
жилая,комната,НАО,1631963,20.5,79739
жилая,комната,НАО,847798,12.8,66382
жилая,комната,НАО,1030783,15.8,65439
жилая,комната,НАО,1135418,18.5,61252
жилая,комната,НАО,1248076,16.1,77608
жилая,комната,НАО,1604857,19.1,84060
жилая,комната,НАО,1670636,23.8,70287
жилая,комната,НАО,1451388,21.8,66427
жилая,комната,НАО,2009720,23.6,85279
жилая,комната,НАО,1347770,16.1,83902
жилая,дом,НАО,69142709,266.6,259397
жилая,дом,НАО,40508536,206.5,196161
жилая,дом,НАО,65497924,247.7,264373
жилая,дом,НАО,40340401,219.8,183515
жилая,дом,НАО,41274975,222.1,185801
жилая,дом,НАО,34874716,143.4,243164
жилая,дом,НАО,22324010,139.5,160041
жилая,дом,НАО,46668050,190.5,244959
жилая,дом,НАО,29509240,125.1,235902
жилая,дом,НАО,57474227,230.6,249260
жилая,дом,НАО,30179710,148.9,202681
жилая,дом,НАО,49372352,187.9,262765
жилая,таунхаус,НАО,21482294,129.6,165771
жилая,таунхаус,НАО,20771174,108.7,191128
жилая,таунхаус,НАО,26092630,111.1,234944
жилая,таунхаус,НАО,19133575,101.1,189171
жилая,таунхаус,НАО,19582199,90.0,217467
жилая,таунхаус,НАО,12732494,92.2,138107
жилая,таунхаус,НАО,13575703,109.4,124117
жилая,таунхаус,НАО,12274455,76.2,160998
коммерческая,офис,НАО,23103067,364.3,80000
коммерческая,офис,НАО,23345743,328.9,80000
коммерческая,офис,НАО,23897518,432.9,80000
коммерческая,офис,НАО,27887647,423.8,80000
коммерческая,офис,НАО,23913798,337.5,80000
коммерческая,офис,НАО,10555472,264.0,80000
коммерческая,офис,НАО,21465025,307.5,80000
коммерческая,офис,НАО,16480157,288.7,80000
коммерческая,офис,НАО,21883576,311.0,80000
коммерческая,офис,НАО,17863873,342.9,80000
коммерческая,офис,НАО,11346900,261.9,80000
коммерческая,офис,НАО,17170966,268.8,80000
коммерческая,офис,НАО,11450164,268.9,80000
коммерческая,офис,НАО,21314849,422.5,80000
коммерческая,офис,НАО,22421534,356.7,80000
коммерческая,офис,НАО,18903105,339.8,80000
коммерческая,торговое помещение,НАО,7617238,102.5,120000
коммерческая,торговое помещение,НАО,12161184,170.5,120000
коммерческая,торговое помещение,НАО,15908244,211.3,120000
коммерческая,торговое помещение,НАО,13234978,135.3,120000
коммерческая,торговое помещение,НАО,13408757,159.0,120000
коммерческая,торговое помещение,НАО,21025695,211.0,120000
коммерческая,торговое помещение,НАО,11894172,163.1,119999
коммерческая,торговое помещение,НАО,10770313,144.7,120000
коммерческая,торговое помещение,НАО,20195110,258.9,120000
коммерческая,торговое помещение,НАО,9048822,123.2,120000
коммерческая,торговое помещение,НАО,9172345,146.0,120000
коммерческая,торговое помещение,НАО,18422818,193.6,120000
коммерческая,склад,НАО,42473468,1272.4,40000
коммерческая,склад,НАО,17326812,614.4,40000
коммерческая,склад,НАО,46976924,1614.7,40000
коммерческая,склад,НАО,39936470,1126.6,40000
коммерческая,склад,НАО,26913467,964.1,40000
коммерческая,склад,НАО,33959165,1055.7,40000
коммерческая,склад,НАО,29323946,919.4,40000
коммерческая,склад,НАО,21815228,907.1,40000
коммерческая,производственное помещение,НАО,36638660,1137.0,50000
коммерческая,производственное помещение,НАО,26981671,651.6,50000
коммерческая,производственное помещение,НАО,46256794,1164.2,50000
коммерческая,производственное помещение,НАО,34308013,916.3,50000
коммерческая,производственное помещение,НАО,25379115,573.0,50000
коммерческая,производственное помещение,НАО,21653238,685.4,50000
коммерческая,готовый бизнес,НАО,5588963,0.0,0
коммерческая,готовый бизнес,НАО,1835104,0.0,0
коммерческая,готовый бизнес,НАО,2949397,0.0,0
коммерческая,готовый бизнес,НАО,4691642,0.0,0
коммерческая,готовый бизнес,НАО,2480215,0.0,0
земля,участок,НАО,4012260,873.3,4594
земля,участок,НАО,3859112,849.4,4543
земля,участок,НАО,4633994,1259.1,3680
земля,участок,НАО,2530467,655.4,3860
земля,участок,НАО,2327391,594.4,3915
земля,участок,НАО,3749138,932.4,4020
земля,участок,НАО,4168326,938.9,4439
земля,участок,НАО,3624895,990.5,3659
прочая,гараж,НАО,752683,26.2,28717
прочая,гараж,НАО,671717,16.5,40721
прочая,гараж,НАО,631661,24.3,25965
прочая,гараж,НАО,672091,17.6,38225
прочая,гараж,НАО,710930,21.7,32693
прочая,гараж,НАО,682631,25.9,26350
прочая,машиноместо,НАО,352441,,0
прочая,машиноместо,НАО,376361,,0
прочая,машиноместо,НАО,378873,,0
прочая,машиноместо,НАО,333618,,0
прочая,машиноместо,НАО,347349,,0
